Date,DRP** mg/L P,Flow_gal,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2010-09-29,,31930000,9,25.5,,,0.52,,,,,,,8,2010,32,7.47,,25.7,
2010-09-30,,32030000,9,23.7,0.89,1.5,0.52,,,,,,,9,2010,32,7.41,,25,
2010-10-01,,33530000,10,25.5,,,0.52,,,,,,,9,2010,34,7.47,,25.1,
2010-10-02,,33350000,10,27.2,,,0.52,,,,,,,11,2010,33,7.5,,24.6,
2010-10-03,,32060000,10,25.6,,,0.52,,,,,,,12,2010,32,7.48,,24.9,
2010-10-04,,32600000,10,24.5,,,0.52,,,,,,,12,2010,33,7.53,,23.1,
2010-10-05,,34730000,10,24,1.16,1.9,0.52,,,,26.5,,1.34,12,2010,35,7.46,,24.2,
2010-10-06,,33900000,10,27.1,,,0.52,,,,,,,8,2010,34,7.44,,24.5,
2010-10-07,,31590000,10,27.2,,,0.52,,,,,,,8,2010,32,7.53,,23.4,
2010-10-08,,34480000,10,26.9,,,0.52,,,,,,,8,2010,34,7.45,,25.3,
2010-10-09,,33530000,10,28,,,0.52,,,,,,,8,2010,34,7.49,,24.2,
2010-10-10,,34140000,10,25.6,,,0.52,,,,,,,9,2010,34,7.5,,25.2,
2010-10-11,,32540000,10,25.8,,,0.52,,,,,,,9,2010,33,7.53,,25.3,
2010-10-12,,34380000,10,25.6,,,0.52,,,,,,,8,2010,34,7.49,,25.4,
2010-10-13,,32210000,10,26.4,0.18,1.18,0.52,,,,,,1.14,8,2010,32,7.42,,25,
2010-10-14,,34420000,10,26.9,,,0.52,,,,,,,7,2010,34,7.49,,24.9,
2010-10-15,,32000000,10,26.8,,,0.52,,,,,,,8,2010,32,7.38,,25.9,
2010-10-16,,31590000,10,27.2,,,0.52,,,,,,,6,2010,32,7.2,,25.1,
2010-10-17,,34500000,10,27.1,,,0.52,,,,,,,10,2010,35,7.51,,24.4,
2010-10-18,,36150000,10,24.6,0.34,1.24,0.52,,,,,,1.45,12,2010,36,7.33,,24.4,
2010-10-19,,35280000,10,25.8,,,0.52,,,,,,,9,2010,35,7.49,,24.5,
2010-10-20,,34580000,10,26.9,,,0.52,,,,,,,8,2010,35,7.58,,22.4,
2010-10-21,,35550000,10,27,,,0.52,,,,,,,5,2010,36,7.5,,23.6,
2010-10-22,,34580000,10,28.8,,,0.52,,,,,,,6,2010,35,7.52,,24,
2010-10-23,,34650000,10,25.5,,,0.52,,,,,,,6,2010,35,7.54,,23.5,
2010-10-24,,34500000,10,25.4,,,0.52,,,,,,,10,2010,35,7.49,,23.5,
2010-10-25,,40810000,10,24.9,,,0.52,,,,,,,14,2010,41,7.41,,23,
2010-10-26,,36170000,10,22.1,,,0.52,,,,,,,9,2010,36,7.39,,22.9,
2010-10-27,,34420000,10,24.8,0.54,1.81,0.52,,,,,,,7,2010,34,7.37,,22.6,
2010-10-28,,34220000,10,25.8,,,0.52,,,,,,,6,2010,34,7.36,,23.2,
2010-10-29,,34280000,10,25.2,,,0.52,,,,,,0.79,8,2010,34,7.48,,22.6,
2010-10-30,,33000000,10,25.5,,,0.52,,,,,,,6,2010,33,7.49,,23.4,
2010-10-31,,33700000,10,,,,0.52,,,,,,,7,2010,34,7.42,,23.6,
2010-11-01,,36020000,11,24.9,,,0.52,,,,,,0.92,7,2010,36,7.48,,23.5,
2010-11-02,,35530000,11,23.7,,,0.52,,,,,,,6,2010,36,7.49,,23.6,
2010-11-03,,34220000,11,25.6,,,0.52,,,,,,,6,2010,34,7.42,,23.4,
2010-11-04,,33980000,11,26,,,0.52,,,,,,,4,2010,34,7.47,,23.9,
2010-11-05,,34680000,11,24.9,0.52,0.82,0.52,,,,,,,5,2010,35,7.45,,22.7,
2010-11-06,,34260000,11,25.5,,,0.52,,,,,,,8,2010,34,7.41,,23,
2010-11-07,,35180000,11,24.4,,,0.52,,,,,,,9,2010,35,7.41,,23.5,
2010-11-08,,40180000,11,24.4,0.42,0.83,0.52,,,,,,,8,2010,40,7.45,,22.8,
2010-11-09,,36740000,11,23.2,,,0.52,,,,,,,7,2010,37,7.39,,22.2,
2010-11-10,,35810000,11,25.6,,,0.52,,,,,,0.8,6,2010,36,7.47,,21.9,
2010-11-11,,35100000,11,23.5,,,0.52,,,,,,,6,2010,35,7.4,,22.9,
2010-11-12,,35700000,11,26.6,,,0.52,,,,,,,6,2010,36,7.39,,22.5,
2010-11-13,,35060000,11,23.5,,,0.52,,,,,,,7,2010,35,7.38,,22.6,
2010-11-14,,35130000,11,23.7,,,0.52,,,,,,,6,2010,35,7.43,,23.1,
2010-11-15,,36300000,11,24,,,0.52,,,,,,,6,2010,36,7.48,,23.4,
2010-11-16,,35930000,11,22.6,0.85,0.93,0.52,,,,24.9,,,8,2010,36,7.46,,23,
2010-11-17,,34290000,11,23.6,,,0.52,,,,,,,6,2010,34,7.45,,23,
2010-11-18,,34490000,11,25.2,,,0.52,,,,,,,6,2010,34,7.47,,22.8,
2010-11-19,,33230000,11,24.7,,,0.52,,,,,,0.58,6,2010,33,7.44,,21.9,
2010-11-20,,37460000,11,26.3,,,0.52,,,,,,,8,2010,37,7.4,,21.9,
2010-11-21,,44590000,11,21.5,,,0.52,,,,,,,8,2010,45,7.39,,21.6,
2010-11-22,,41290000,11,20,0.46,0.98,0.52,,,,,,0.73,6,2010,41,7.42,,21.2,
2010-11-23,,38750000,11,21.3,,,0.52,,,,,,,4,2010,39,7.49,,20.9,
2010-11-24,,41000000,11,21,,,0.52,,,,,,,5,2010,41,7.43,,20.7,
2010-11-25,,39980000,11,20,,,0.52,,,,,,,6,2010,40,7.33,,20.6,
2010-11-26,,37400000,11,20.5,,,0.52,,,,,,,7,2010,37,7.44,,20,
2010-11-27,,39200000,11,24,,,0.52,,,,,,,6,2010,39,7.46,,20.9,
2010-11-28,,39690000,11,24.1,,,0.52,,,,,,,8,2010,40,7.45,,21,
2010-11-29,,42490000,11,22.4,,,0.52,,,,,,,6,2010,42,7.41,,20.6,
2010-11-30,,36960000,11,21.9,,,0.52,,,,,,,6,2010,37,7.46,,20.7,
2010-12-01,,34380000,12,22.4,,,0.52,,,,,,,4,2010,34,7.43,,21,
2010-12-02,,35870000,12,22.7,,,0.52,,,,,,,6,2010,36,7.42,,20.6,
2010-12-03,,35540000,12,24,,,0.52,,,,,,,5,2010,36,7.44,,20.8,
2010-12-04,,33450000,12,23.3,,,0.52,,,,,,,8,2010,33,7.26,,21.1,
2010-12-05,,37130000,12,23.6,,,0.52,,,,,,,9,2010,37,7.44,,20.6,
2010-12-06,,40160000,12,23.8,,,0.52,,,,,,,7,2010,40,7.41,,20.9,
2010-12-07,,38110000,12,21.5,,,0.52,,,,,,,7,2010,38,7.46,,21.4,
2010-12-08,,35260000,12,22.8,,,0.52,,,,,,,7,2010,35,7.39,,21.1,
2010-12-09,,42430000,12,23.9,,,0.52,,,,,,,6,2010,42,7.44,,20.8,
2010-12-10,,39480000,12,19.6,,,0.52,,,,,,,5,2010,39,7.48,,21.1,
2010-12-11,,36880000,12,23,,,0.52,,,,,,,7,2010,37,7.41,,22.1,
2010-12-12,,36950000,12,22.7,,,0.52,,,,,,,8,2010,37,7.34,,21.2,
2010-12-13,,36600000,12,23.2,,,0.52,,,,,,,6,2010,37,7.49,,21.2,
2010-12-14,,36070000,12,21,,,0.52,,,,,,,5,2010,36,7.5,,21.2,
2010-12-15,,37970000,12,22.6,0.38,1.31,0.52,,,,,,0.57,4,2010,38,7.51,,20.8,
2010-12-16,,37040000,12,23.4,,,0.52,,,,,,,5,2010,37,7.49,,20.4,
2010-12-17,,36380000,12,24.9,,,0.52,,,,,,,5,2010,36,7.51,,20.4,
2010-12-18,,43840000,12,25.2,,,0.52,,,,,,,8,2010,44,7.44,,20.2,
2010-12-19,,51250000,12,18.5,,,0.52,,,,,,,7,2010,51,7.35,,19.2,
2010-12-20,,77720000,12,12.8,0.16,0.85,0.52,,,,,,0.67,7,2010,78,7.43,,18.7,
2010-12-21,,51380000,12,14.9,,,0.52,,,,,,,5,2010,51,7.46,,20,
2010-12-22,,45180000,12,18.4,,,0.52,,,,,,,6,2010,45,7.49,,20.9,
2010-12-23,,45560000,12,19.8,,,0.52,,,,,,,5,2010,46,7.47,,20.4,
2010-12-24,,43060000,12,20.7,,,0.52,,,,,,,7,2010,43,7.49,,20.2,
2010-12-25,,42490000,12,22.1,,,0.52,,,,,,,6,2010,42,7.49,,20.4,
2010-12-26,,45420000,12,21.1,,,0.52,,,,,,,7,2010,45,7.44,,19.5,
2010-12-27,,44280000,12,20.5,,,0.52,,,,,,,6,2010,44,7.45,,20.8,
2010-12-28,,42180000,12,20.4,0.26,1.1,0.52,,,,23.5,,0.75,6,2010,42,7.39,,20.5,
2010-12-29,,53830000,12,20.2,,,0.52,,,,,,,5,2010,54,7.33,,18.9,
2010-12-30,,55650000,12,17.6,,,0.52,,,,,,,7,2010,56,7.46,,19.2,
2010-12-31,,47550000,12,19.9,,,0.52,,,,,,,6,2010,48,7.48,,19.3,
2011-01-01,,46200000,1,19.9,,,0.52,,,,,,,7,2011,46,7.5,,19,
2011-01-02,,50500000,1,19,,,0.52,,,,,,,6,2011,51,7.48,,19,
2011-01-03,,52600000,1,19,,,0.52,,,,,,,6,2011,53,7.45,,20,
2011-01-04,,46400000,1,18.5,,,0.52,,,,,,,5,2011,46,7.52,,19,
2011-01-05,,43000000,1,21.1,,,0.52,,,,,,,5,2011,43,7.49,,20,
2011-01-06,,42800000,1,22.7,,,0.52,,,,,,,5,2011,43,,,,
2011-01-07,,46200000,1,23.5,,,0.52,,,,,,,4,2011,46,7.49,,20,
2011-01-08,,45800000,1,23.2,,,0.52,,,,,,,6,2011,46,7.53,,19,
2011-01-09,,46000000,1,24.9,,,0.52,,,,,,,8,2011,46,7.55,,19,
2011-01-10,,46500000,1,24,,,0.52,,,,,,,8,2011,47,7.42,,20,
2011-01-11,,44700000,1,23,,,0.52,,,,,,,7,2011,45,7.56,,20,
2011-01-12,,44700000,1,22.6,,,0.52,,,,,,,6,2011,45,7.58,,20,
2011-01-13,,44200000,1,24.5,,,0.52,,,,,,,6,2011,44,7.6,,20,
2011-01-14,,43500000,1,,,,0.52,,,,,,,6,2011,44,7.34,,21,
2011-01-15,,42100000,1,26.6,,,0.52,,,,,,,7,2011,42,7.38,,20,
2011-01-16,,43100000,1,25.5,,,0.52,,,,,,,10,2011,43,7.46,,20,
2011-01-17,,41600000,1,22.4,,,0.52,,,,,,,8,2011,42,7.56,,20,
2011-01-18,,43200000,1,23.3,,,0.52,,,,,,,7,2011,43,7.52,,21,
2011-01-19,,40300000,1,23.1,,,0.52,,,,,,,6,2011,40,7.51,,21,
2011-01-20,,38400000,1,24.8,,,0.52,,,,,,,5,2011,38,7.45,,20,
2011-01-21,,38800000,1,24.3,,,0.52,,,,,,,5,2011,39,7.29,,21,
2011-01-22,,38400000,1,24.9,,,0.52,,,,,,,7,2011,38,7.43,,20,
2011-01-23,,38300000,1,23.1,,,0.52,,,,,,,7,2011,38,7.35,,20,
2011-01-24,,37900000,1,23.5,,,0.52,,,,,,,10,2011,38,7.1,,21,
2011-01-25,,38500000,1,23.1,,,0.52,,,,,,,8,2011,39,7.29,,20,
2011-01-26,,38300000,1,24.2,,,0.52,,,,,,,6,2011,38,7.23,,20,
2011-01-27,,37400000,1,24.9,,,0.52,,,,,,,7,2011,37,7.32,,19,
2011-01-28,,36500000,1,24.8,,,0.52,,,,,,,8,2011,37,7.22,,19,
2011-01-29,,36000000,1,25.8,,,0.52,,,,,,,10,2011,36,7.31,,20,
2011-01-30,,37800000,1,24.8,,,0.52,,,,,,,12,2011,38,7.35,,20,
2011-01-31,,44600000,1,24,,,0.52,,,,,,,10,2011,45,7.31,,21.9,
2011-02-01,,39600000,2,22.4,,,0.52,,,,,,,10,2011,40,7.47,,19.8,
2011-02-02,,38200000,2,24.1,,,0.52,,,,,,,11,2011,38,7.11,,20,
2011-02-03,,37400000,2,24.4,,,0.52,,,,,,,8,2011,37,7.11,,20,
2011-02-04,,36800000,2,25.2,,,0.52,,,,,,,8,2011,37,7.34,,20,
2011-02-05,,36700000,2,26,,,0.52,,,,,,,8,2011,37,7.36,,20,
2011-02-06,,38100000,2,24.4,,,0.52,,,,,,,8,2011,38,7.48,,21,
2011-02-07,,37900000,2,23.9,,,0.52,,,,,,,8,2011,38,7.34,,20,
2011-02-08,,38200000,2,23.4,0.2,1.1,0.52,,,,,,0.96,9,2011,38,7.56,,21,
2011-02-09,,37700000,2,25.2,,,0.52,,,,,,,6,2011,38,7.43,,20,
2011-02-10,,38300000,2,25.3,,,0.52,,,,,,,10,2011,38,7.53,,20,
2011-02-11,,37900000,2,26.3,,,0.52,,,,,,,8,2011,38,7.37,,20,
2011-02-12,,37800000,2,26.9,,,0.52,,,,,,,8,2011,38,7.44,,20,
2011-02-13,,38200000,2,25.2,,,0.52,,,,,,,8,2011,38,7.54,,20,
2011-02-14,,37600000,2,24.5,0.34,1.13,0.52,,,,26.6,,1.16,9,2011,38,7.55,,20,
2011-02-15,,36900000,2,23.5,,,0.52,,,,,,,8,2011,37,7.41,,20,
2011-02-16,,42600000,2,23.6,,,0.52,,,,,,,10,2011,43,7.3,,19,
2011-02-17,,53200000,2,18.9,,,0.52,,,,,,,9,2011,53,7.48,,18,
2011-02-18,,67500000,2,18.2,,,0.52,,,,,,,8,2011,68,7.32,,18,
2011-02-19,,67500000,2,16.2,,,0.52,,,,,,,12,2011,68,7.42,,17,
2011-02-20,,68800000,2,12,,,0.52,,,,,,,13,2011,69,7.45,,17,
2011-02-21,,66000000,2,13,,,0.52,,,,,,,15,2011,66,7.41,,18,
2011-02-22,,60400000,2,14,,,0.52,,,,,,,14,2011,60,7.48,,18,
2011-02-23,,51200000,2,17.9,,,0.52,,,,,,,8,2011,51,7.53,,19,
2011-02-24,,48600000,2,22.8,,,0.52,,,,,,,7,2011,49,7.57,,18,
2011-02-25,,51300000,2,21.4,,,0.52,,,,,,,6,2011,51,7.37,,18,
2011-02-26,,74600000,2,14.6,,,0.52,,,,,,,13,2011,75,7.48,,17,
2011-02-27,,55500000,2,15.3,,,0.52,,,,,,,10,2011,56,7.5,,18,
2011-02-28,,53100000,2,18,,,0.52,,,,,,,8,2011,53,7.39,,19,
2011-03-01,,49500000,3,19.6,,,0.52,,,,,,,5,2011,50,7.42,,19,
2011-03-02,,47800000,3,20.2,,,0.52,,,,,,,8,2011,48,7.49,,19,
2011-03-03,,47700000,3,22.1,,,0.52,,,,,,,6,2011,48,7.49,,19,
2011-03-04,,45800000,3,21.4,,,0.52,,,,,,,6,2011,46,7.43,,20,
2011-03-05,,44500000,3,22.7,,,0.52,,,,,,,8,2011,45,7.3,,20,
2011-03-06,,45000000,3,21.5,,,0.52,,,,,,,8,2011,45,7.45,,20,
2011-03-07,,54500000,3,19.3,,,0.52,,,,,,,8,2011,55,7.39,,19,
2011-03-08,,48700000,3,18.4,,,0.52,,,,,,,7,2011,49,7.46,,20,
2011-03-09,,45300000,3,19.6,,,0.52,,,,,,,7,2011,45,7.49,,20,
2011-03-10,,44400000,3,21.4,,,0.52,,,,,,,6,2011,44,7.46,,20,
2011-03-11,,43000000,3,21.7,,,0.52,,,,,,,7,2011,43,7.44,,20,
2011-03-12,,48100000,3,23.8,,,0.52,,,,,,,9,2011,48,7.39,,20,
2011-03-13,,47500000,3,21.8,,,0.52,,,,,,,9,2011,48,7.52,,20,
2011-03-14,,46400000,3,21,,,0.52,,,,,,,9,2011,46,7.36,,20,
2011-03-15,,51900000,3,20.2,,,0.52,,,,,,,6,2011,52,7.34,,20,
2011-03-16,,58300000,3,20.5,,,0.52,,,,,,,7,2011,58,7.39,,19,
2011-03-17,,61200000,3,18.2,,,0.52,,,,,,,6,2011,61,7.45,,20,
2011-03-18,,60000000,3,19,,,0.52,,,,,,,5,2011,60,7.46,,19,
2011-03-19,,83000000,3,19.9,,,0.52,,,,,,,7,2011,83,7.09,,18,
2011-03-20,,89100000,3,12.8,,,0.52,,,,,,,9,2011,89,7.45,,17,
2011-03-21,,91800000,3,10.7,,,0.52,,,,,,,9,2011,92,7.4,,18,
2011-03-22,,65600000,3,12.8,,,0.52,,,,,,,7,2011,66,7.49,,19,
2011-03-23,,61600000,3,15.6,,,0.52,,,,,,,5,2011,62,7.39,,19,
2011-03-24,,74000000,3,15.1,,,0.52,,,,,,,7,2011,74,7.47,,18,
2011-03-25,,94300000,3,11,,,0.52,,,,,,,7,2011,94,7.42,,18,
2011-03-26,,103000000,3,12.3,,,0.52,,,,,,,11,2011,103,7.45,,18,
2011-03-27,,92000000,3,9.2,,,0.52,,,,,,,12,2011,92,7.4,,18,
2011-03-28,,76200000,3,11,,,0.52,,,,,,,9,2011,76,7.38,,19,
2011-03-29,,66600000,3,13.1,,,0.52,,,,,,,6,2011,67,7.5,,18.7,
2011-03-30,,63200000,3,15.8,,,0.52,,,,,,,5,2011,63,7.4,,20,
2011-03-31,,60000000,3,16.1,,,0.52,,,,,,,4,2011,60,7.31,,20,
2011-04-01,,55700000,4,17,,,0.52,,,,,,,5,2011,56,7.38,,20.7,
2011-04-02,,51300000,4,20.2,,,0.52,,,,,,,7,2011,51,7.51,,20.3,
2011-04-03,,49300000,4,19,,,0.52,,,,,,,6,2011,49,7.47,,20,
2011-04-04,,47700000,4,18.3,,,0.52,,,,,,,9,2011,48,7.4,,20.3,
2011-04-05,,46400000,4,19,,,0.52,,,,,,,7,2011,46,7.42,,19.9,
2011-04-06,,44400000,4,20.4,,,0.52,,,,,,,11,2011,44,7.33,,20,
2011-04-07,,43700000,4,19.8,,,0.52,,,,,,,10,2011,44,7.39,,19.5,
2011-04-08,,43000000,4,20.3,,,0.52,,,,,,,11,2011,43,7.43,,19.4,
2011-04-09,,43200000,4,20.4,,,0.52,,,,,,,9,2011,43,7.5,,20,
2011-04-10,,42600000,4,20,,,0.52,,,,,,,0,2011,43,7.47,,19.9,
2011-04-11,,43400000,4,20.2,,,0.52,,,,,,,8,2011,43,7.42,,19.9,
2011-04-12,,43200000,4,21,,,0.52,,,,,,,6,2011,43,7.48,,20,
2011-04-13,,42300000,4,22.2,0.37,1.5,0.52,,,,,,,5,2011,42,7.34,,20,
2011-04-14,,41600000,4,22.1,,,0.52,,,,,,,7,2011,42,7.49,,20,
2011-04-15,,41300000,4,21.5,,,0.52,,,,,,,7,2011,41,7.41,,21.1,
2011-04-16,,41000000,4,24.1,,,0.52,,,,,,,8,2011,41,7.41,,21.1,
2011-04-17,,42500000,4,22.1,,,0.52,,,,,,,7,2011,43,7.51,,21,
2011-04-18,,42500000,4,18.9,,,0.52,,,,,,,9,2011,43,7.4,,20.3,
2011-04-19,,41200000,4,22.4,,,0.52,,,,,,,9,2011,41,7.36,,20.9,
2011-04-20,,39700000,4,21.9,,,0.52,,,,,,,7,2011,40,7.23,,20.6,
2011-04-21,,40400000,4,24.6,,,0.52,,,,,,,6,2011,40,7.41,,20.8,
2011-04-22,,40800000,4,21.8,1.23,0.33,0.52,,,,,,,8,2011,41,7.19,,20.4,
2011-04-23,,40800000,4,25.8,,,0.52,,,,,,,11,2011,41,7.31,,21.2,
2011-04-24,,39900000,4,22.5,,,0.52,,,,,,,12,2011,40,7.38,,20.9,
2011-04-25,,39900000,4,20.8,,,0.52,,,,,,,10,2011,40,7.23,,21.1,
2011-04-26,,39000000,4,22,,,0.52,,,,,,,9,2011,39,7.3,,20.8,
2011-04-27,,38400000,4,21.7,,,0.52,,,,,,,10,2011,38,7.22,,21.3,
2011-04-28,,38300000,4,23.4,,,0.52,,,,,,,9,2011,38,7.26,,20.7,
2011-04-29,,37600000,4,23.5,0.14,0.98,0.52,,,,,,2.56,5,2011,38,7.5,,21,
2011-04-30,,38000000,4,24.9,,,0.52,,,,,,,5,2011,38,7.59,,21.2,
2011-05-01,,38100000,5,23.4,,,0.52,,,,,,,7,2011,38,7.37,,21.5,
2011-05-02,,39700000,5,22.6,,,0.52,,,,,,,6,2011,40,7.37,,21.9,
2011-05-03,,40300000,5,22.5,,,0.52,,,,,,,6,2011,40,7.43,,21.3,
2011-05-04,,40500000,5,24.9,0.16,1.21,0.52,,,,,,1.28,6,2011,41,7.41,,21.9,
2011-05-05,,39300000,5,25.8,,,0.52,,,,,,,6,2011,39,7.21,,23.2,
2011-05-06,,38500000,5,22.3,,,0.52,,,,,,,6,2011,39,6.96,,21.6,
