Date,DRP** mg/L P,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2004-03-16,,34.6,,4.46,2.91,,,,40.29,,4.51,10,72,,,,
2004-03-17,,,,4.46,2.91,,,,40.29,,4.51,13,75,,,,
2004-03-18,,,,4.46,2.91,,,,40.29,,4.51,12,73,,,,
2004-03-19,,,,4.46,2.91,,,,40.29,,4.51,13,76,,,,
2004-03-20,,,,4.46,2.91,,,,40.29,,4.51,,69,,,,
2004-03-21,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2004-03-22,,,,4.46,2.91,,,,40.29,,4.51,,69,,,,
2004-03-23,,,,4.46,2.91,,,,40.29,,4.51,13,70,,,,
2004-03-24,,,,4.46,2.91,,,,40.29,,4.51,12,67,,,,
2004-03-25,,,,4.46,2.91,,,,40.29,,4.51,12,69,,,,
2004-03-26,,,,4.46,2.91,,,,40.29,,4.51,14,109,,,,
2004-03-27,,,,4.46,2.91,,,,40.29,,4.51,,78,,,,
2004-03-28,,,,4.46,2.91,,,,40.29,,4.51,,76,,,,
2004-03-29,,,,4.46,2.91,,,,40.29,,4.51,,75,,,,
2004-03-30,,,,4.46,2.91,,,,40.29,,4.51,15,74,,,,
2004-03-31,,,,4.46,2.91,,,,40.29,,4.51,19,67,,,,
2004-04-01,,,,4.46,2.91,,,,40.29,,4.51,20,77,,,,
2004-04-02,,,,4.46,2.91,,,,40.29,,4.51,20,75,,,,
2004-04-03,,,,4.46,2.91,,,,40.29,,4.51,,70,,,,
2004-04-04,,,,4.46,2.91,,,,40.29,,4.51,,67,,,,
2004-04-05,,,,4.46,2.91,,,,40.29,,4.51,,67,,,,
2004-04-06,,,,4.46,2.91,,,,40.29,,4.51,12,69,,,,
2004-04-07,,,,4.46,2.91,,,,40.29,,4.51,16,65,,,,
2004-04-08,,29.8,,4.46,2.91,,,,40.29,,4.51,15,70,,,,
2004-04-09,,23.85,,4.46,2.91,,,,40.29,,4.51,12,66,,,,
2004-04-10,,,,4.46,2.91,,,,40.29,,4.51,,68,,,,
2004-04-11,,,,4.46,2.91,,,,40.29,,4.51,,66,,,,
2004-04-12,,34.4,,4.46,2.91,,,,40.29,,4.51,,67,,,,
2004-04-13,,,,4.46,2.91,,,,40.29,,4.51,15,68,,,,
2004-04-14,,,,4.46,2.91,,,,40.29,,4.51,17,69,,,,
2004-04-15,,,,4.46,2.91,,,,40.29,,4.51,18,67,,,,
2004-04-16,,,,4.46,2.91,,,,40.29,,4.51,13,70,,,,
2004-04-17,,,,4.46,2.91,,,,40.29,,4.51,,69,,,,
2004-04-18,,,,4.46,2.91,,,,40.29,,4.51,,72,,,,
2004-04-19,,,,4.46,2.91,,,,40.29,,4.51,,78,,,,
2004-04-20,,,,4.46,2.91,,,,40.29,,4.51,12,68,,,,
2004-04-21,,,,4.46,2.91,,,,40.29,,4.51,21,66,,,,
2004-04-22,,,,4.46,2.91,,,,40.29,,4.51,17,68,,,,
2004-04-23,,,,4.46,2.91,,,,40.29,,4.51,12,67,,,,
2004-04-24,,,,4.46,2.91,,,,40.29,,4.51,,73,,,,
2004-04-25,,,,4.46,2.91,,,,40.29,,4.51,,73,,,,
2004-04-26,,,,4.46,2.91,,,,40.29,,4.51,,71,,,,
2004-04-27,,,,4.46,2.91,,,,40.29,,4.51,11,68,,,,
2004-04-28,,,,4.46,2.91,,,,40.29,,4.51,12,68,,,,
2004-04-29,,,,4.46,2.91,,,,40.29,,4.51,8.7,70,,,,
2004-04-30,,,,4.46,2.91,,,,40.29,,4.51,9,67,,,,
2004-05-01,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2004-05-02,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2004-05-03,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2004-05-04,,,,4.46,2.91,,,,40.29,,4.51,12,66,,,,
2004-05-05,,,,4.46,2.91,,,,40.29,,4.51,16,71,,,,
2004-05-06,,32.8,,4.46,2.91,,,,40.29,,4.51,12,68,,,,
2004-05-07,,,,4.46,2.91,,,,40.29,,4.51,12,68,,,,
2004-05-08,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2004-05-09,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2004-05-10,,,,4.46,2.91,,,,40.29,,4.51,,66,,,,
2004-05-11,,,,4.46,2.91,,,,40.29,,4.51,22,66,,,,
2004-05-12,,,,4.46,2.91,,,,40.29,,4.51,20,62,,,,
2004-05-13,,,,4.46,2.91,,,,40.29,,4.51,17,63,,,,
2004-05-14,,,,4.46,2.91,,,,40.29,,4.51,16,67,,,,
2004-05-15,,,,4.46,2.91,,,,40.29,,4.51,,67,,,,
2004-05-16,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2004-05-17,,35.8,,4.46,2.91,,,,40.29,,4.51,,68,,,,
2004-05-18,,,,4.46,2.91,,,,40.29,,4.51,16,66,,,,
2004-05-19,,,,4.46,2.91,,,,40.29,,4.51,21,64,,,,
2004-05-20,,,,4.46,2.91,,,,40.29,,4.51,14,65,,,,
2004-05-21,,,,4.46,2.91,,,,40.29,,4.51,13,63,,,,
2004-05-22,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2004-05-23,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2004-05-24,,,,4.46,2.91,,,,40.29,,4.51,,67,,,,
2004-05-25,,,,4.46,2.91,,,,40.29,,4.51,15,66,,,,
2004-05-26,,,,4.46,2.91,,,,40.29,,4.51,12,63,,,,
2004-05-27,,,,4.46,2.91,,,,40.29,,4.51,9,64,,,,
2004-05-28,,,,4.46,2.91,,,,40.29,,4.51,16,65,,,,
2004-05-29,,,,4.46,2.91,,,,40.29,,4.51,,66,,,,
2004-05-30,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2004-05-31,,,,4.46,2.91,,,,40.29,,4.51,,54,,,,
2004-06-01,,,,4.46,2.91,,,,40.29,,4.51,14,62,,,,
2004-06-02,,,,4.46,2.91,,,,40.29,,4.51,16,69,,,,
2004-06-03,,25.5,,4.46,2.91,,,,40.29,,4.51,12,64,,,,
2004-06-04,,,,4.46,2.91,,,,40.29,,4.51,20,63,,,,
2004-06-05,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2004-06-06,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2004-06-07,,,,4.46,2.91,,,,40.29,,4.51,,67,,,,
2004-06-08,,,,4.46,2.91,,,,40.29,,4.51,12,67,,,,
2004-06-09,,,,4.46,2.91,,,,40.29,,4.51,14,63,,,,
2004-06-10,,,,4.46,2.91,,,,40.29,,4.51,15,58,,,,
2004-06-11,,,,4.46,2.91,,,,40.29,,4.51,13,59,,,,
2004-06-12,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2004-06-13,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2004-06-14,,31.2,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2004-06-15,,,,4.46,2.91,,,,40.29,,4.51,15,65,,,,
2004-06-16,,,,4.46,2.91,,,,40.29,,4.51,,66,,,,
2004-06-17,,,,4.46,2.91,,,,40.29,,4.51,11,65,,,,
2004-06-18,,,,4.46,2.91,,,,40.29,,4.51,11,66,,,,
2004-06-19,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2004-06-20,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2004-06-21,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2004-06-22,,,,4.46,2.91,,,,40.29,,4.51,13,64,,,,
2004-06-23,,,,4.46,2.91,,,,40.29,,4.51,15,60,,,,
2004-06-24,,,,4.46,2.91,,,,40.29,,4.51,20,65,,,,
2004-06-25,,,,4.46,2.91,,,,40.29,,4.51,13,62,,,,
2004-06-26,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2004-06-27,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2004-06-28,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2004-06-29,,,,4.46,2.91,,,,40.29,,4.51,15,67,,,,
2004-06-30,,,,4.46,2.91,,,,40.29,,4.51,23,61,,,,
2004-07-01,,,,4.46,2.91,,,,40.29,,4.51,15,76,,,,
2004-07-02,,,,4.46,2.91,,,,40.29,,4.51,16,68,,,,
2004-07-03,,,,4.46,2.91,,,,40.29,,4.51,,67,,,,
2004-07-04,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2004-07-05,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2004-07-06,,,,4.46,2.91,,,,40.29,,4.51,22,68,,,,
2004-07-07,,,,4.46,2.91,,,,40.29,,4.51,28,62,,,,
2004-07-08,,33.2,,4.46,2.91,,,,40.29,,4.51,15,59,,,,
2004-07-09,,,,4.46,2.91,,,,40.29,,4.51,11,61,,,,
2004-07-10,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2004-07-11,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2004-07-12,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2004-07-13,,,,4.46,2.91,,,,40.29,,4.51,11,63,,,,
2004-07-14,,,,4.46,2.91,,,,40.29,,4.51,12,65,,,,
2004-07-15,,,,4.46,2.91,,,,40.29,,4.51,14,62,,,,
2004-07-16,,,,4.46,2.91,,,,40.29,,4.51,7,61,,,,
2004-07-17,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2004-07-18,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2004-07-19,,29.5,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2004-07-20,,,,4.46,2.91,,,,40.29,,4.51,13,63,,,,
2004-07-21,,,,4.46,2.91,,,,40.29,,4.51,10,62,,,,
2004-07-22,,,,4.46,2.91,,,,40.29,,4.51,8.5,70,,,,
2004-07-23,,,,4.46,2.91,,,,40.29,,4.51,9.5,65,,,,
2004-07-24,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2004-07-25,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2004-07-26,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2004-07-27,,,,4.46,2.91,,,,40.29,,4.51,9.5,63,,,,
2004-07-28,,,,4.46,2.91,,,,40.29,,4.51,10,64,,,,
2004-07-29,,,,4.46,2.91,,,,40.29,,4.51,13,66,,,,
2004-07-30,,,,4.46,2.91,,,,40.29,,4.51,14,68,,,,
2004-07-31,,,,4.46,2.91,,,,40.29,,4.51,,68,,,,
2004-08-01,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2004-08-02,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2004-08-03,,,,4.46,2.91,,,,40.29,,4.51,19,66,,,,
2004-08-04,,,,4.46,2.91,,,,40.29,,4.51,15,65,,,,
2004-08-05,,30,,4.46,2.91,,,,40.29,,4.51,15,64,,,,
2004-08-06,,,,4.46,2.91,,,,40.29,,4.51,27,65,,,,
2004-08-07,,,,4.46,2.91,,,,40.29,,4.51,,67,,,,
2004-08-08,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2004-08-09,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2004-08-10,,,,4.46,2.91,,,,40.29,,4.51,22,62,,,,
2004-08-11,,,,4.46,2.91,,,,40.29,,4.51,25,62,,,,
2004-08-12,,,,4.46,2.91,,,,40.29,,4.51,44,63,,,,
2004-08-13,,,,4.46,2.91,,,,40.29,,4.51,24,62,,,,
2004-08-14,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2004-08-15,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2004-08-16,,29.7,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2004-08-17,,,,4.46,2.91,,,,40.29,,4.51,30,62,,,,
2004-08-18,,,,4.46,2.91,,,,40.29,,4.51,31,62,,,,
2004-08-19,,,,4.46,2.91,,,,40.29,,4.51,29,63,,,,
2004-08-20,,,,4.46,2.91,,,,40.29,,4.51,18,62,,,,
2004-08-21,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2004-08-22,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2004-08-23,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2004-08-24,,,,4.46,2.91,,,,40.29,,4.51,9,64,,,,
2004-08-25,,,,4.46,2.91,,,,40.29,,4.51,8,63,,,,
2004-08-26,,,,4.46,2.91,,,,40.29,,4.51,6.4,65,,,,
2004-08-27,,,,4.46,2.91,,,,40.29,,4.51,8,62,,,,
2004-08-28,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2004-08-29,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2004-08-30,,,,4.46,2.91,,,,40.29,,4.51,,66,,,,
2004-08-31,,,,4.46,2.91,,,,40.29,,4.51,12,67,,,,
2004-09-01,,,,4.46,2.91,,,,40.29,,4.51,11,66,,,,
2004-09-02,,28,,4.46,2.91,,,,40.29,,4.51,11,66,,,,
2004-09-03,,,,4.46,2.91,,,,40.29,,4.51,9.5,63,,,,
2004-09-04,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2004-09-05,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2004-09-06,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2004-09-07,,,,4.46,2.91,,,,40.29,,4.51,14,65,,,,
2004-09-08,,,,4.46,2.91,,,,40.29,,4.51,9.5,63,,,,
2004-09-09,,,,4.46,2.91,,,,40.29,,4.51,10,63,,,,
2004-09-10,,,,4.46,2.91,,,,40.29,,4.51,9.5,65,,,,
2004-09-11,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2004-09-12,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2004-09-13,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2004-09-14,,,,4.46,2.91,,,,40.29,,4.51,9.5,63,,,,
2004-09-15,,,,4.46,2.91,,,,40.29,,4.51,11,65,,,,
2004-09-16,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2004-09-17,,,,4.46,2.91,,,,40.29,,4.51,12,65,,,,
2004-09-18,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2004-09-19,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2004-09-20,,,,4.46,2.91,,,,40.29,,4.51,,74,,,,
2004-09-21,,,,4.46,2.91,,,,40.29,,4.51,11,62,,,,
2004-09-22,,,,4.46,2.91,,,,40.29,,4.51,13,64,,,,
2004-09-23,,,,4.46,2.91,,,,40.29,,4.51,12,61,,,,
2004-09-24,,,,4.46,2.91,,,,40.29,,4.51,14,59,,,,
2004-09-25,,,,4.46,2.91,,,,40.29,,4.51,,54,,,,
2004-09-26,,,,4.46,2.91,,,,40.29,,4.51,,56,,,,
2004-09-27,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2004-09-28,,,,4.46,2.91,,,,40.29,,4.51,14,59,,,,
2004-09-29,,,,4.46,2.91,,,,40.29,,4.51,14,59,,,,
2004-09-30,,31.1,,4.46,2.91,,,,40.29,,4.51,15,61,,,,
2004-10-01,,,,4.46,2.91,,,,40.29,,4.51,16,61,,,,
2004-10-02,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2004-10-03,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2004-10-04,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2004-10-05,,,,4.46,2.91,,,,40.29,,4.51,13,61,,,,
2004-10-06,,,,4.46,2.91,,,,40.29,,4.51,10,60,,,,
2004-10-07,,28.1,,4.46,2.91,,,,40.29,,4.51,10,59,,,,
2004-10-08,,,,4.46,2.91,,,,40.29,,4.51,12,61,,,,
2004-10-09,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2004-10-10,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2004-10-11,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2004-10-12,,,,4.46,2.91,,,,40.29,,4.51,14,60,,,,
2004-10-13,,,,4.46,2.91,,,,40.29,,4.51,9,60,,,,
2004-10-14,,,,4.46,2.91,,,,40.29,,4.51,11,59,,,,
2004-10-15,,,,4.46,2.91,,,,40.29,,4.51,11,61,,,,
2004-10-16,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2004-10-17,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2004-10-18,,27,,4.46,2.91,,,,40.29,,4.51,,67,,,,
2004-10-19,,,,4.46,2.91,,,,40.29,,4.51,14,90,,,,
2004-10-20,,,,4.46,2.91,,,,40.29,,4.51,15,125,,,,
2004-10-21,,,,4.46,2.91,,,,40.29,,4.51,8,79,,,,
2004-10-22,,,,4.46,2.91,,,,40.29,,4.51,9,68,,,,
2004-10-23,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2004-10-24,,,,4.46,2.91,,,,40.29,,4.51,,77,,,,
2004-10-25,,,,4.46,2.91,,,,40.29,,4.51,,69,,,,
2004-10-26,,,,4.46,2.91,,,,40.29,,4.51,13,113,,,,
2004-10-27,,,,4.46,2.91,,,,40.29,,4.51,11,90,,,,
2004-10-28,,,,4.46,2.91,,,,40.29,,4.51,8,70,,,,
2004-10-29,,,,4.46,2.91,,,,40.29,,4.51,6,69,,,,
2004-10-30,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2004-10-31,,,,4.46,2.91,,,,40.29,,4.51,,69,,,,
2004-11-01,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2004-11-02,,,,4.46,2.91,,,,40.29,,4.51,13,59,,,,
2004-11-03,,,,4.46,2.91,,,,40.29,,4.51,13,64,,,,
2004-11-04,,,,4.46,2.91,,,,40.29,,4.51,12,68,,,,
2004-11-05,,27.2,,4.46,2.91,,,,40.29,,4.51,10,66,,,,
2004-11-06,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2004-11-07,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2004-11-08,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2004-11-09,,,,4.46,2.91,,,,40.29,,4.51,10,62,,,,
2004-11-10,,,,4.46,2.91,,,,40.29,,4.51,12,69,,,,
2004-11-11,,,,4.46,2.91,,,,40.29,,4.51,15,79,,,,
2004-11-12,,,,4.46,2.91,,,,40.29,,4.51,17,120,,,,
2004-11-13,,,,4.46,2.91,,,,40.29,,4.51,,76,,,,
2004-11-14,,,,4.46,2.91,,,,40.29,,4.51,,70,,,,
2004-11-15,,25.5,,4.46,2.91,,,,40.29,,4.51,,68,,,,
2004-11-16,,,,4.46,2.91,,,,40.29,,4.51,14,65,,,,
2004-11-17,,,,4.46,2.91,,,,40.29,,4.51,21,67,,,,
2004-11-18,,,,4.46,2.91,,,,40.29,,4.51,20,69,,,,
2004-11-19,,,,4.46,2.91,,,,40.29,,4.51,17,71,,,,
2004-11-20,,,,4.46,2.91,,,,40.29,,4.51,,71,,,,
2004-11-21,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2004-11-22,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2004-11-23,,,,4.46,2.91,,,,40.29,,4.51,11,68,,,,
2004-11-24,,,,4.46,2.91,,,,40.29,,4.51,13,69,,,,
2004-11-25,,,,4.46,2.91,,,,40.29,,4.51,11,62,,,,
2004-11-26,,,,4.46,2.91,,,,40.29,,4.51,9.3,64,,,,
2004-11-27,,,,4.46,2.91,,,,40.29,,4.51,,77,,,,
2004-11-28,,,,4.46,2.91,,,,40.29,,4.51,,73,,,,
2004-11-29,,,,4.46,2.91,,,,40.29,,4.51,,66,,,,
2004-11-30,,,,4.46,2.91,,,,40.29,,4.51,8.7,67,,,,
2004-12-01,,,,4.46,2.91,,,,40.29,,4.51,11,64,,,,
2004-12-02,,27.6,,4.46,2.91,,,,40.29,,4.51,10,64,,,,
2004-12-03,,,,4.46,2.91,,,,40.29,,4.51,12,63,,,,
2004-12-04,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2004-12-05,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2004-12-06,,,,4.46,2.91,,,,40.29,,4.51,,67,,,,
2004-12-07,,,,4.46,2.91,,,,40.29,,4.51,14,118,,,,
2004-12-08,,,,4.46,2.91,,,,40.29,,4.51,27,167,,,,
2004-12-09,,,,4.46,2.91,,,,40.29,,4.51,19,155,,,,
2004-12-10,,,,4.46,2.91,,,,40.29,,4.51,7.5,98,,,,
2004-12-11,,,,4.46,2.91,,,,40.29,,4.51,,91,,,,
2004-12-12,,,,4.46,2.91,,,,40.29,,4.51,,82,,,,
2004-12-13,,23.2,,4.46,2.91,,,,40.29,,4.51,,82,,,,
2004-12-14,,,,4.46,2.91,,,,40.29,,4.51,15,82,,,,
2004-12-15,,,,4.46,2.91,,,,40.29,,4.51,16,72,,,,
2004-12-16,,,,4.46,2.91,,,,40.29,,4.51,23,74,,,,
2004-12-17,,,,4.46,2.91,,,,40.29,,4.51,19,71,,,,
2004-12-18,,,,4.46,2.91,,,,40.29,,4.51,,69,,,,
2004-12-19,,,,4.46,2.91,,,,40.29,,4.51,,71,,,,
2004-12-20,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2004-12-21,,,,4.46,2.91,,,,40.29,,4.51,,68,,,,
2004-12-22,,,,4.46,2.91,,,,40.29,,4.51,17,66,,,,
2004-12-23,,,,4.46,2.91,,,,40.29,,4.51,14,63,,,,
2004-12-24,,,,4.46,2.91,,,,40.29,,4.51,11,62,,,,
2004-12-25,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2004-12-26,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2004-12-27,,,,4.46,2.91,,,,40.29,,4.51,,98,,,,
2004-12-28,,,,4.46,2.91,,,,40.29,,4.51,36,194,,,,
2004-12-29,,,,4.46,2.91,,,,40.29,,4.51,16,129,,,,
2004-12-30,,,,4.46,2.91,,,,40.29,,4.51,15,143,,,,
2004-12-31,,,,4.46,2.91,,,,40.29,,4.51,25,178,,,,
2005-01-01,,,,4.46,2.91,,,,40.29,,4.51,,163,,,,
2005-01-02,,,,4.46,2.91,,,,40.29,,4.51,,143,,,,
2005-01-03,,,,4.46,2.91,,,,40.29,,4.51,,174,,,,
2005-01-04,,,,4.46,2.91,,,,40.29,,4.51,9,141,,,,
2005-01-05,,,,4.46,2.91,,,,40.29,,4.51,7,106,,,,
2005-01-06,,17.9,,4.46,2.91,,,,40.29,,4.51,8,92,,,,
2005-01-07,,,,4.46,2.91,,,,40.29,,4.51,12,106,,,,
2005-01-08,,,,4.46,2.91,,,,40.29,,4.51,,135,,,,
2005-01-09,,,,4.46,2.91,,,,40.29,,4.51,,159,,,,
2005-01-10,,,,4.46,2.91,,,,40.29,,4.51,,131,,,,
2005-01-11,,,,4.46,2.91,,,,40.29,,4.51,14,147,,,,
2005-01-12,,,,4.46,2.91,,,,40.29,,4.51,10,131,,,,
2005-01-13,,,,4.46,2.91,,,,40.29,,4.51,5.9,100,,,,
2005-01-14,,,,4.46,2.91,,,,40.29,,4.51,7,92,,,,
2005-01-15,,,,4.46,2.91,,,,40.29,,4.51,,86,,,,
2005-01-16,,,,4.46,2.91,,,,40.29,,4.51,,83,,,,
2005-01-17,,,,4.46,2.91,,,,40.29,,4.51,,82,,,,
2005-01-18,,,,4.46,2.91,,,,40.29,,4.51,18,83,,,,
2005-01-19,,19.7,,4.46,2.91,,,,40.29,,4.51,21,76,,,,
2005-01-20,,,,4.46,2.91,,,,40.29,,4.51,24,74,,,,
2005-01-21,,,,4.46,2.91,,,,40.29,,4.51,18,73,,,,
2005-01-22,,,,4.46,2.91,,,,40.29,,4.51,,72,,,,
2005-01-23,,,,4.46,2.91,,,,40.29,,4.51,,74,,,,
2005-01-24,,,,4.46,2.91,,,,40.29,,4.51,,79,,,,
2005-01-25,,,,4.46,2.91,,,,40.29,,4.51,9,74,,,,
2005-01-26,,,,4.46,2.91,,,,40.29,,4.51,9,83,,,,
2005-01-27,,,,4.46,2.91,,,,40.29,,4.51,17,83,,,,
2005-01-28,,,,4.46,2.91,,,,40.29,,4.51,19,94,,,,
2005-01-29,,,,4.46,2.91,,,,40.29,,4.51,,83,,,,
2005-01-30,,,,4.46,2.91,,,,40.29,,4.51,,79,,,,
2005-01-31,,,,4.46,2.91,,,,40.29,,4.51,,77,,,,
2005-02-01,,,,4.46,2.91,,,,40.29,,4.51,11,84,,,,
2005-02-02,,,,4.46,2.91,,,,40.29,,4.51,9,79,,,,
2005-02-03,,,,4.46,2.91,,,,40.29,,4.51,6,76,,,,
2005-02-04,,,,4.46,2.91,,,,40.29,,4.51,8,73,,,,
2005-02-05,,,,4.46,2.91,,,,40.29,,4.51,,73,,,,
2005-02-06,,,,4.46,2.91,,,,40.29,,4.51,,73,,,,
2005-02-07,,,,4.46,2.91,,,,40.29,,4.51,,77,,,,
2005-02-08,,,,4.46,2.91,,,,40.29,,4.51,12,75,,,,
2005-02-09,,24.5,,4.46,2.91,,,,40.29,,4.51,13,71,,,,
2005-02-10,,,,4.46,2.91,,,,40.29,,4.51,10,72,,,,
2005-02-11,,,,4.46,2.91,,,,40.29,,4.51,7.5,71,,,,
2005-02-12,,,,4.46,2.91,,,,40.29,,4.51,,71,,,,
2005-02-13,,,,4.46,2.91,,,,40.29,,4.51,13,72,,,,
2005-02-14,,,,4.46,2.91,,,,40.29,,4.51,12,70,,,,
2005-02-15,,,,4.46,2.91,,,,40.29,,4.51,13,108,,,,
2005-02-16,,11.5,,4.46,2.91,,,,40.29,,4.51,18,157,,,,
2005-02-17,,,,4.46,2.91,,,,40.29,,4.51,12,115,,,,
2005-02-18,,,,4.46,2.91,,,,40.29,,4.51,9,112,,,,
2005-02-19,,,,4.46,2.91,,,,40.29,,4.51,9.5,121,,,,
2005-02-20,,,,4.46,2.91,,,,40.29,,4.51,,128,,,,
2005-02-21,,,,4.46,2.91,,,,40.29,,4.51,,108,,,,
2005-02-22,,,,4.46,2.91,,,,40.29,,4.51,10,128,,,,
2005-02-23,,,,4.46,2.91,,,,40.29,,4.51,9,105,,,,
2005-02-24,,,,4.46,2.91,,,,40.29,,4.51,8,96,,,,
2005-02-25,,,,4.46,2.91,,,,40.29,,4.51,,89,,,,
2005-02-26,,,,4.46,2.91,,,,40.29,,4.51,,86,,,,
2005-02-27,,,,4.46,2.91,,,,40.29,,4.51,,85,,,,
2005-02-28,,,,4.46,2.91,,,,40.29,,4.51,,126,,,,
2005-03-01,,,,4.46,2.91,,,,40.29,,4.51,9,110,,,,
2005-03-02,,,,4.46,2.91,,,,40.29,,4.51,12,131,,,,
2005-03-03,,11.1,,4.46,2.91,,,,40.29,,4.51,13,114,,,,
2005-03-04,,,,4.46,2.91,,,,40.29,,4.51,14,110,,,,
2005-03-05,,,,4.46,2.91,,,,40.29,,4.51,,122,,,,
2005-03-06,,,,4.46,2.91,,,,40.29,,4.51,,87,,,,
2005-03-07,,,,4.46,2.91,,,,40.29,,4.51,,82,,,,
2005-03-08,,,,4.46,2.91,,,,40.29,,4.51,10,78,,,,
2005-03-09,,,,4.46,2.91,,,,40.29,,4.51,16,79,,,,
2005-03-10,,,,4.46,2.91,,,,40.29,,4.51,12,80,,,,
2005-03-11,,,,4.46,2.91,,,,40.29,,4.51,12,80,,,,
2005-03-12,,,,4.46,2.91,,,,40.29,,4.51,,72,,,,
2005-03-13,,,,4.46,2.91,,,,40.29,,4.51,,74,,,,
2005-03-14,,20.9,,4.46,2.91,,,,40.29,,4.51,,77,,,,
2005-03-15,,,,4.46,2.91,,,,40.29,,4.51,9.5,77,,,,
