Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,Salinity,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2007-01-31,,1,15.58,,,2.69,,0.8,,,,,,11,2007,9.82,7.23,,16,
2007-02-01,,2,15.39,,,2.69,,0.8,,,,,,11,2007,9.75,7.2,,17,
2007-02-02,,2,14.25,,,2.69,,0.8,,,,,,13,2007,9.66,7.1,,18.3,
2007-02-05,,2,13.32,0.97,8.86,2.69,,0.7,,,,,,13,2007,9.81,7.24,,17.5,
2007-02-06,,2,13.74,,,2.69,,0.7,,,,,,13,2007,9.76,7.23,,18,
2007-02-07,,2,13.8,,,2.69,,0.7,,,,,,12,2007,10.61,7.26,,18,
2007-02-08,,2,12.54,,,2.69,,0.6,,,,,,13,2007,12.84,7.23,,17.1,
2007-02-09,,2,9.68,,,2.69,,0.6,,,,,,14,2007,15.04,7.25,,16,
2007-02-12,,2,5.88,,,2.69,,0.6,,,,,,13,2007,15.93,7.14,,17,
2007-02-13,,2,8.75,,,2.69,,0.6,,,,,,13,2007,14.52,7.08,,17,
2007-02-15,,2,5.94,,,2.69,,0.6,,,,,,11,2007,11.88,7.12,,17,
2007-02-20,,2,10.01,,,2.69,,0.7,,,,,,14,2007,10.71,7.2,,17.5,
2007-02-21,,2,9.56,,,2.69,,0.7,,,,,,12,2007,10.48,7.29,,17.5,
2007-02-26,,2,7.96,,,2.69,,0.6,,,,,,14,2007,14.91,7.1,,16,
2007-02-27,,2,8.19,,,2.69,,0.6,,,,,,13,2007,18,7.4,,15.1,
2007-03-01,,3,5.59,,,2.69,,0.6,,,,,,10,2007,13.99,7.2,,17,
2007-03-06,,3,8.58,,,2.69,,0.7,,,,,,10,2007,11.45,7.23,,17.5,
2007-03-08,,3,9.32,0.73,11.76,2.69,,0.7,,,,,,9,2007,11.2,7.23,,18,
2007-03-13,,3,10.15,,,2.69,,0.6,,,,,,9,2007,10.56,7.08,,19,
2007-03-15,,3,10.32,,,2.69,,0.7,,,,,,9,2007,10.15,7.12,,19,
2007-03-20,,3,12.1,,,2.69,,0.7,,,,,,9,2007,10.44,7.2,,18.5,
2007-03-22,,3,11.1,,,2.69,,0.8,,,,,,9,2007,10.45,7.14,,19,
2007-03-27,,3,12.66,,,2.69,,0.7,,,,,,11,2007,10.67,7.22,,17,
2007-03-29,,3,12.53,,,2.69,,0.6,,,,,,9,2007,10.28,7.17,,19.5,
2007-04-03,,4,9.73,,,2.69,,0.6,,,,,,10,2007,9.9,7.11,,19,
2007-04-04,,4,9.4,0.83,8.46,2.69,,0.6,,,,,,8,2007,9.89,7.21,,19,
2007-04-05,,4,9.08,,,2.69,,0.6,,,,,,9,2007,9.84,7.21,,19,
2007-04-10,,4,9.43,,,2.69,,0.6,,,,,,10,2007,9.92,7.1,,19,
2007-04-12,,4,11.3,,,2.69,,0.6,,,,,,10,2007,10.11,7.1,,18,
2007-04-17,,4,8.83,,,2.69,,0.6,,,,,,10,2007,10.09,7.1,,19,
2007-04-19,,4,8.33,,,2.69,,0.6,,,,,,9,2007,10.08,7.01,,18,
2007-04-24,,4,8.01,,,2.69,,0.6,,,,,,9,2007,10.55,7.25,,19,
2007-04-26,,4,8.24,,,2.69,,0.6,,,,,,8,2007,10.28,7.22,,19,
2007-05-01,,5,10.84,,,2.69,,0.7,,,,,,11,2007,10.08,7.2,,20,
2007-05-03,,5,9.15,,,2.69,,0.7,,,,,,9,2007,10.25,7.02,,19,
2007-05-08,,5,9.69,,,2.69,,0.7,,,,,,8,2007,9.76,7,,20,
2007-05-10,,5,10.22,,,2.69,,0.6,,,,,,7,2007,9.44,7.1,,19.5,
2007-05-11,,5,10.5,,,2.69,,0.6,,,,,,7,2007,9.66,7.1,,19,
2007-05-15,,5,12.7,1.1,3.36,2.69,,0.7,,,,,,10,2007,9.78,7.16,,19.5,
2007-05-17,,5,15.54,,,2.69,,0.7,,,,,,10,2007,9.79,7.09,,20,
2007-05-22,,5,16.67,,,2.69,,0.7,,,,,,12,2007,9.61,7.22,,21,
2007-05-24,,5,16.45,,,2.69,,0.7,,,,,,12,2007,9.51,7.22,,20.5,
2007-05-29,,5,17.94,,,2.69,,0.7,,,,,,16,2007,10.23,7.1,,20,
2007-05-30,,5,16.38,,,2.69,,0.7,,,,,,15,2007,9.69,7.07,,20,
2007-05-31,,5,17.08,,,2.69,,0.7,,,,,,13,2007,9.69,7.09,,20,
2007-06-01,,6,14.08,,,2.69,,0.7,,,,,,13,2007,9.87,7,,19.5,
2007-06-04,,6,12.18,,,2.69,,0.7,,,,,,13,2007,9.98,7,,21,
2007-06-05,,6,13.49,1.44,7.72,2.69,,0.7,,,,,,13,2007,9.88,7.1,,21,
2007-06-06,,6,12.53,,,2.69,,0.7,,,,,,13,2007,9.88,7.14,,21,
2007-06-07,,6,11.94,,,2.69,,0.7,,,,,,12,2007,9.84,7.1,,21,
2007-06-12,,6,9.24,,,2.69,,0.7,,,,,,11,2007,10.12,7.12,,22,
2007-06-13,,6,7.69,,,2.69,,0.8,,,,,,12,2007,10.18,7.06,,23,
2007-06-19,,6,10.26,,,2.69,,0.8,,,,,,12,2007,9.71,7.03,,21.5,
2007-06-21,,6,8.28,,,2.69,,0.8,,,,,,13,2007,9.57,6.99,,21.5,
2007-06-26,,6,9.19,,,2.69,,0.6,,,,,,19,2007,10.42,6.9,,23,
2007-06-28,,6,8.86,,,2.69,,0.7,,,,,,19,2007,9.99,6.89,,23,
2007-07-03,,7,10.66,,,2.69,,0.7,,,,,,13,2007,9.68,7.09,,24,
2007-07-05,,7,10.73,,,2.69,,0.7,,,,,,13,2007,9.5,7.08,,24,
2007-07-10,,7,11.5,,,2.69,,0.9,,,,,,18,2007,9.81,7.1,,24,
2007-07-11,,7,10.06,1.63,5.26,2.69,,0.9,,,,,,18,2007,9.59,7.17,,24,
2007-07-12,,7,9.83,,,2.69,,0.9,,,,,,18,2007,9.59,7,,24,
2007-07-18,,7,14.23,,,2.69,,0.7,,,,,,19,2007,10.01,6.96,,24,
2007-07-19,,7,11.92,,,2.69,,0.7,,,,,,20,2007,9.86,6.82,,25,
2007-07-24,,7,12.52,,,2.69,,0.6,,,,,,18,2007,9.64,6.95,,25,
2007-07-26,,7,13.48,,,2.69,,0.7,,,,,,19,2007,9.49,6.9,,24,
2007-07-31,,7,15.08,,,2.69,,0.8,,,,,,17,2007,9.91,7.12,,24.5,
2007-08-02,,8,15.9,,,2.69,,0.8,,,,,,17,2007,9.79,7.12,,24,
2007-08-07,,8,14.59,,,2.69,,0.8,,,,,,17,2007,9.72,7.1,,23,
2007-08-09,,8,13.38,1.89,8.43,2.69,,0.8,,,,,,16,2007,9.61,7.1,,23,
2007-08-14,,8,15.82,,,2.69,,0.8,,,,,,21,2007,9.92,7.08,,24,
2007-08-16,,8,16.53,,,2.69,,0.8,,,,,,20,2007,9.84,7.04,,24,
2007-08-21,,8,13.84,,,2.69,,0.6,,,,,,20,2007,9.63,6.85,,24.5,
2007-08-22,,8,12.7,,,2.69,,0.7,,,,,,15,2007,9.55,6.91,,24.5,
2007-08-23,,8,18.06,,,2.69,,0.7,,,,,,14,2007,9.44,6.86,,24,
2007-08-28,,8,13.47,,,2.69,,0.8,,,,,,12,2007,9.32,6.84,,24,
2007-08-30,,8,12.48,,,2.69,,0.8,,,,,,12,2007,9.69,6.8,,24,
2007-09-04,,9,13.03,,,2.69,,0.7,,,,,,10,2007,10.16,6.91,,23,
2007-09-05,,9,11.78,,,2.69,,0.8,,,,,,10,2007,9.79,6.92,,24,
2007-09-06,,9,14.89,,,2.69,,0.8,,,,,,10,2007,9.66,7.04,,24.5,
2007-09-11,,9,10.33,,,2.69,,0.7,,,,,,10,2007,9.52,7,,23,
2007-09-12,,9,9.91,0.94,12.1,2.69,,0.7,,,,,,9,2007,9.47,7.02,,23,
2007-09-13,,9,12.74,,,2.69,,0.7,,,,,,11,2007,9.39,7.06,,23,
2007-09-18,,9,10.17,,,2.69,,0.6,,,,,,10,2007,9.28,6.9,,22,
2007-09-20,,9,10.47,,,2.69,,0.6,,,,,,11,2007,9.49,6.92,,21,
2007-09-25,,9,13.48,,,2.69,,0.7,,,,,,12,2007,9.39,6.88,,23,
2007-09-27,,9,9.85,,,2.69,,0.7,,,,,,12,2007,9.37,6.84,,23,
2007-10-02,,10,14.21,,,2.69,,0.9,,,,,,12,2007,9.39,7,,22,
2007-10-03,,10,13.78,,,2.69,,0.8,,,,,,12,2007,9.45,6.89,,21.5,
2007-10-04,,10,13.07,,,2.69,,0.7,,,,,,13,2007,9.53,6.8,,25,
2007-10-09,,10,15.42,0.84,9.94,2.69,,0.7,,,,,,11,2007,9.44,6.92,,21,
2007-10-11,,10,9.86,,,2.69,,0.7,,,,,,10,2007,9.78,6.88,,21,
2007-10-16,,10,11.03,,,2.69,,0.7,,,,,,9,2007,10.28,6.91,,20,
2007-10-18,,10,11.64,,,2.69,,0.7,,,,,,10,2007,9.91,7,,20,
2007-10-23,,10,11.18,,,2.69,,0.6,,,,,,9,2007,9.23,6.79,,21,
2007-10-25,,10,10.12,,,2.69,,0.6,,,,,,9,2007,9.45,6.9,,20,
2007-10-30,,10,11.36,,,2.69,,0.7,,,,,,9,2007,9.35,6.92,,19,
2007-11-01,,11,9.8,,,2.69,,0.7,,,,,,8,2007,9.29,6.85,,19.5,
2007-11-06,,11,14.92,,,2.69,,0.7,,,,,,8,2007,9.32,6.85,,19,
2007-11-08,,11,12.82,0.71,5.31,2.69,,0.6,,,,,,9,2007,9.36,6.98,,19,
2007-11-13,,11,9.45,,,2.69,,0.6,,,,,,11,2007,9.97,6.94,,19,
2007-11-15,,11,9.32,,,2.69,,0.6,,,,,,7,2007,9.65,6.8,,18.5,
2007-11-20,,11,10.28,,,2.69,,0.6,,,,,,7,2007,9.64,6.88,,18.5,
2007-11-21,,11,10.52,,,2.69,,0.6,,,,,,7,2007,9.91,6.85,,18.5,
2007-11-27,,11,12.64,,,2.69,,0.7,,,,,,9,2007,9.34,6.97,,18,
2007-11-29,,11,11.38,,,2.69,,0.7,,,,,,8,2007,9.32,6.78,,17,
2007-12-04,,12,12.25,,,2.69,,0.6,,,,,,8,2007,10.36,6.8,,17,
2007-12-05,,12,12.78,0.64,9.46,2.69,,0.6,,,,,,8,2007,9.81,6.8,,16,
2007-12-06,,12,11.44,,,2.69,,0.6,,,,,,9,2007,11.43,6.8,,16,
2007-12-11,,12,10.56,,,2.69,,0.7,,,,,,8,2007,9.88,6.97,,15.5,
2007-12-13,,12,12.36,,,2.69,,0.6,,,,,,10,2007,9.69,6.86,,15.5,
2007-12-18,,12,12.16,,,2.69,,0.7,,,,,,10,2007,12.85,7.03,,14,
2007-12-19,,12,10.28,,,2.69,,0.6,,,,,,9,2007,11.08,7,,15,
2007-12-20,,12,9.87,,,2.69,,0.6,,,,,,10,2007,16.16,6.91,,13,
2007-12-26,,12,11.9,,,2.69,,0.7,,,,,,11,2007,10.42,6.88,,15,
2007-12-27,,12,16.1,,,2.69,,0.7,,,,,,11,2007,10.55,7.03,,14,
2008-01-03,,1,12.62,,,2.69,,0.6,,,,,,10,2008,10.74,7.04,,18.5,
2008-01-08,,1,7.5,,,2.69,,0.6,,,,,,10,2008,16.44,7.12,,17,
2008-01-10,,1,6.2,0.64,5.71,2.69,,0.7,,,,,,10,2008,14.53,7.18,,18,
2008-01-15,,1,12.68,,,2.69,,0.6,,,,,,12,2008,11.27,7.13,,18,
2008-01-17,,1,13.76,,,2.69,,0.6,,,,,,11,2008,11.11,7,,18,
2008-01-22,,1,14.96,,,2.69,,0.7,,,,,,13,2008,12.22,7.17,,18,
2008-01-24,,1,10.6,,,2.69,,0.7,,,,,,12,2008,13.44,7.19,,17,
2008-01-29,,1,5.98,,,2.69,,0.6,,,,,,11,2008,17.72,7.2,,16,
2008-01-31,,1,9.23,,,2.69,,0.6,,,,,,12,2008,17.26,7.2,,16.5,
2008-02-05,,2,7.85,,,2.69,,0.6,,,,,,12,2008,13.91,7.1,,16.5,
2008-02-07,,2,15.58,0.84,5.64,2.69,,0.6,,,,,,12,2008,12.63,7.2,,17,
2008-02-12,,2,14.48,,,2.69,,0.6,,,,,,12,2008,11.83,7.2,,17.5,
2008-02-14,,2,12.66,,,2.69,,0.6,,,,,,12,2008,11.86,7.2,,17.5,
2008-02-19,,2,14.76,,,2.69,,0.7,,,,,,17,2008,11.93,7.23,,18,
2008-02-26,,2,9.56,,,2.69,,0.6,,,,,,13,2008,14,7.19,,18,
2008-02-28,,2,12.12,,,2.69,,0.7,,,,,,16,2008,12.59,7.13,,19,
2008-03-04,,3,13.64,,,2.69,,0.6,,,,,,14,2008,11.12,7.2,,19,
2008-03-06,,3,11.7,,,2.69,,0.7,,,,,,14,2008,10.89,7.2,,18.5,
2008-03-11,,3,10.78,,,2.69,,0.7,,,,,,12,2008,10.52,7.15,,20,
2008-03-12,,3,10.01,0.95,5.59,2.69,,0.6,,,,,,12,2008,10.69,7.16,,20,
2008-03-13,,3,9.02,,,2.69,,0.7,,,,,,11,2008,10.38,7.13,,19.5,
2008-03-18,,3,10.04,,,2.69,,0.6,,,,,,12,2008,10.1,7.04,,20,
2008-03-20,,3,11.12,,,2.69,,0.6,,,,,,12,2008,9.95,7.09,,19.5,
2008-03-25,,3,9.85,,,2.69,,0.6,,,,,,10,2008,10.36,7.04,,21,
2008-03-27,,3,10.53,,,2.69,,0.6,,,,,,10,2008,10.39,7.11,,19.5,
2008-04-01,,4,8.15,,,2.69,,0.6,,,,,,11,2008,9.7,7.25,,20.5,
2008-04-03,,4,13.16,,,2.69,,0.6,,,,,,11,2008,9.49,7.2,,20,
2008-04-08,,4,25.48,,,2.69,,0.7,,,,,,21,2008,9.78,7.26,,19.5,
2008-04-09,,4,27.2,0.08,1.65,2.69,,0.7,,,,,,19,2008,9.69,7.1,,20,
2008-04-10,,4,26.08,,,2.69,,0.7,,,,,,15,2008,9.6,7.06,,20,
2008-04-17,,4,26.04,,,2.69,,0.7,,,,,,13,2008,9.68,7.34,,22,
2008-04-22,,4,31.9,,,2.69,,0.7,,,,,,15,2008,9.81,7.2,,20,
2008-04-24,,4,25.52,,,2.69,,0.7,,,,,,15,2008,9.82,7.2,,21,
2008-04-29,,4,18.02,,,2.69,,0.6,,,,,,11,2008,9.52,7.22,,21.5,
2008-04-30,,4,15.42,,,2.69,,0.6,,,,,,11,2008,9.28,7.13,,21,
2008-05-06,,5,9.86,,,2.69,,0.7,,,,,,9,2008,9.73,7.1,,22,
2008-05-08,,5,8.18,2.17,2.67,2.69,,0.8,,,,,,9,2008,9.82,6.95,,22,
2008-05-12,,5,9.02,,,2.69,,0.7,,,,,,9,2008,9.89,6.91,,22,
2008-05-13,,5,9.37,,,2.69,,0.7,,,,,,8,2008,9.6,7.01,,23,
2008-05-15,,5,12.92,,,2.69,,0.6,,,,,,10,2008,9.55,6.91,,24,
2008-05-20,,5,10.94,,,2.69,,0.7,,,,,,7,2008,9.5,7.13,,22.5,
2008-05-22,,5,10.7,,,2.69,,0.7,,,,,,7,2008,9.22,7,,22.5,
2008-05-27,,5,11.82,,,2.69,,0.7,,,,,,9,2008,9.4,6.95,,23.5,
2008-05-29,,5,12.21,,,2.69,,0.7,,,,,,8,2008,9.21,6.91,,23,
2008-06-03,,6,15.15,,,2.69,,0.8,,,,,,8,2008,9.73,7,,23,
2008-06-04,,6,17.24,,,2.69,,0.9,,,,,,7,2008,9.81,6.94,,23,
2008-06-05,,6,16.12,,,2.69,,0.9,,,,,,8,2008,9.78,6.84,,23,
2008-06-10,,6,20.85,,,2.69,,0.7,,,,,,8,2008,9.51,6.98,,24,
2008-06-11,,6,20.02,1.03,3.29,2.69,,0.7,,,,,,8,2008,9.28,7.02,,24.5,
2008-06-12,,6,17.17,,,2.69,,0.7,,,,,,9,2008,9.26,7,,25.5,
2008-06-16,,6,19.19,,,2.69,,0.8,,,,,,10,2008,9.97,7.09,,23.5,
2008-06-17,,6,20.7,,,2.69,,0.9,,,,,,10,2008,9.77,7.18,,23.5,
2008-06-18,,6,18.87,,,2.69,,0.9,,,,,,10,2008,9.65,7,,24,
2008-06-19,,6,18.46,,,2.69,,0.8,,,,,,9,2008,9.55,6.97,,24.5,
2008-06-20,,6,14.52,,,2.69,,0.8,,,,,,8,2008,9.65,7.06,,26,
2008-06-24,,6,18.58,,,2.69,,0.8,,,,,,10,2008,9.19,7.14,,25,
2008-06-25,,6,17.36,,,2.69,,0.7,,,,,,9,2008,9.2,6.96,,24,
2008-06-26,,6,16.41,,,2.69,,0.7,,,,,,9,2008,9.45,7.07,,24,
2008-06-27,,6,14.8,,,2.69,,0.7,,,,,,10,2008,9.73,7.05,,24.5,
2008-06-30,,6,14.44,,,2.69,,0.9,,,,,,11,2008,9.57,6.98,,25,
2008-07-01,,7,14.05,,,2.69,,1,,,,,,9,2008,9.55,6.93,,24,
2008-07-02,,7,12.14,,,2.69,,1.1,,,,,,10,2008,9.57,6.94,,24.5,
2008-07-03,,7,11.2,,,2.69,,1.1,,,,,,10,2008,9.51,6.94,,25,
2008-07-07,,7,12.64,,,2.69,,0.9,,,,,,10,2008,9.73,6.91,,25.5,
2008-07-08,,7,9.54,,,2.69,,0.9,,,,,,9,2008,9.45,6.9,,27,
2008-07-09,,7,9.91,,,2.69,,0.8,,,,,,10,2008,9.66,6.96,,26,
2008-07-10,,7,11.34,,,2.69,,0.8,,,,,,9,2008,9.57,6.99,,25.5,
2008-07-11,,7,9.85,,,2.69,,0.8,,,,,,9,2008,9.72,6.99,,25,
2008-07-14,,7,11.17,,,2.69,,0.8,,,,,,11,2008,9.62,6.98,,25.5,
2008-07-15,,7,11.52,,,2.69,,0.9,,,,,,10,2008,9.29,6.91,,25,
2008-07-16,,7,10.76,,,2.69,,0.9,,,,,,10,2008,9.26,6.85,,25,
2008-07-17,,7,10.94,,,2.69,,0.9,,,,,,10,2008,9.27,6.89,,25,
2008-07-21,,7,10.85,,,2.69,,0.9,,,,,,12,2008,9.47,6.94,,24,
2008-07-22,,7,11.64,,,2.69,,0.8,,,,,,11,2008,9.32,6.94,,24.5,
2008-07-23,,7,9.75,,,2.69,,0.8,,,,,,11,2008,9.37,6.81,,25,
2008-07-24,,7,12,1.77,6.7,2.69,,0.8,,,,,,10,2008,9.17,6.9,,25,
2008-07-25,,7,10.64,,,2.69,,0.8,,,,,,11,2008,9.11,6.86,,25,
2008-07-28,,7,9.78,,,2.69,,0.9,,,,,,13,2008,9.66,7.11,,25,
2008-07-29,,7,10.92,,,2.69,,1,,,,,,12,2008,9.56,6.94,,25,
2008-07-30,,7,11.76,,,2.69,,1,,,,,,14,2008,9.72,6.92,,25,
2008-07-31,,7,10.76,,,2.69,,1.2,,,,,,14,2008,9.73,6.91,,25,
2008-08-01,,8,11.48,,,2.69,,1.1,,,,,,14,2008,9.73,,,25,
2008-08-04,,8,13.6,,,2.69,,1,,,,,,13,2008,9.34,7.08,,25,
2008-08-05,,8,15.24,,,2.69,,0.9,,,,,,11,2008,9.22,7.1,,25,
2008-08-06,,8,13,1.49,10.71,2.69,,0.9,,,,,,12,2008,9.31,6.87,,25.5,
2008-08-07,,8,9.83,,,2.69,,0.8,,,,,,11,2008,9.34,6.94,,25,
2008-08-08,,8,9.18,,,2.69,,0.8,,,,,,10,2008,9.23,6.95,,25,
2008-08-12,,8,11.74,,,2.69,,0.9,,,,,,9,2008,9.26,6.95,,25,
2008-08-13,,8,14.56,,,2.69,,0.9,,,,,,9,2008,9.31,6.9,,26,
2008-08-14,,8,10.61,,,2.69,,0.9,,,,,,9,2008,9.26,6.95,,25,
2008-08-15,,8,9.57,,,2.69,,0.9,,,,,,9,2008,9.5,6.98,,25,
2008-08-18,,8,15.05,,,2.69,,1,,,,,,12,2008,9.52,7.13,,24.5,
2008-08-19,,8,14.18,,,2.69,,0.9,,,,,,13,2008,9.39,7.01,,25,
2008-08-20,,8,11.59,,,2.69,,0.7,,,,,,14,2008,9.4,7.07,,25.5,
2008-08-21,,8,15.9,,,2.69,,0.9,,,,,,11,2008,9.34,6.98,,26,
2008-08-22,,8,19.32,,,2.69,,0.9,,,,,,10,2008,9.28,7.15,,25.5,
2008-08-25,,8,20.26,,,2.69,,0.9,,,,,,11,2008,9.52,7.13,,26,
2008-08-26,,8,18.68,,,2.69,,1,,,,,,9,2008,9.17,7.12,,26,
2008-08-28,,8,15.22,,,2.69,,1,,,,,,8,2008,9.3,7.13,,26,
2008-08-29,,8,12.45,,,2.69,,1,,,,,,8,2008,9.37,7.24,,26,
2008-09-02,,9,13.04,,,2.69,,0.9,,,,,,8,2008,9.24,7.02,,26,
2008-09-03,,9,13.99,,,2.69,,0.9,,,,,,6,2008,8.89,6.98,,26,
2008-09-04,,9,13.24,,,2.69,,0.9,,,,,,6,2008,8.96,7.14,,26,
2008-09-05,,9,10.66,,,2.69,,0.9,,,,,,6,2008,8.97,6.91,,26.5,
2008-09-08,,9,11.12,,,2.69,,0.8,,,,,,9,2008,9.52,7.3,,25,
2008-09-09,,9,11.98,,,2.69,,0.9,,,,,,10,2008,9.49,7.11,,25.5,
2008-09-10,,9,11.9,,,2.69,,0.9,,,,,,9,2008,9.42,6.96,,25,
2008-09-11,,9,10.41,2.18,10.31,2.69,,0.9,,,12,,,9,2008,9.25,7.01,,25,
2008-09-12,,9,10.36,,,2.69,,0.9,,,,,,10,2008,9.33,6.96,,25,
2008-09-15,,9,10.84,,,2.69,,0.8,,,,,,10,2008,9.54,7.01,,25,
2008-09-16,,9,10.84,,,2.69,,0.8,,,,,,10,2008,8.82,7.03,,24.5,
2008-09-17,,9,8.72,,,2.69,,0.8,,,,,,11,2008,9.11,7.16,,24.5,
2008-09-18,,9,8,,,2.69,,0.8,,,,,,11,2008,9.44,7.03,,24.5,
2008-09-19,,9,9.84,,,2.69,,0.9,,,,,,11,2008,8.93,6.98,,25,
2008-09-22,,9,9.19,,,2.69,,0.9,,,,,,13,2008,10.5,7.01,,25,
2008-09-23,,9,10.02,,,2.69,,0.8,,,,,,14,2008,8.67,6.98,,25,
2008-09-24,,9,9.36,,,2.69,,0.8,,,,,,15,2008,8.8,7.03,,25,
2008-09-25,,9,9.29,,,2.69,,0.8,,,,,,13,2008,9.05,6.99,,25,
2008-09-26,,9,7.16,,,2.69,,0.8,,,,,,11,2008,8.92,6.97,,25,
2008-09-29,,9,8.33,,,2.69,,0.7,,,,,,10,2008,9,6.95,,25,
2008-09-30,,9,8.8,,,2.69,,0.8,,,,,,10,2008,8.76,6.95,,24.5,
2008-10-01,,10,6.95,,,2.69,,0.8,,,,,,10,2008,8.86,6.81,,25,
2008-10-02,,10,5.94,,,2.69,,0.8,,,,,,11,2008,8.7,6.91,,25,
2008-10-03,,10,8.01,,,2.69,,0.8,,,,,,11,2008,8.7,6.97,,24.5,
2008-10-06,,10,7.45,,,2.69,,0.8,,,,,,12,2008,9.07,6.85,,25,
2008-10-08,,10,11.58,0.9,15.51,2.69,,0.7,,,12,,,10,2008,8.87,6.8,,25,
2008-10-09,,10,8.83,,,2.69,,0.7,,,,,,9,2008,8.73,6.85,,25,
2008-10-10,,10,8.34,,,2.69,,0.7,,,,,,10,2008,8.79,6.9,,24,
2008-10-13,,10,11.92,,,2.69,,0.7,,,,,,13,2008,9.97,6.95,,24,
2008-10-14,,10,12.34,,,2.69,,0.7,,,,,,16,2008,8.61,6.91,,24,
2008-10-15,,10,11.42,,,2.69,,0.7,,,,,,12,2008,8.62,6.92,,24.5,
2008-10-16,,10,9.87,,,2.69,,0.7,,,,,,11,2008,8.69,6.9,,24.5,
2008-10-20,,10,13.8,,,2.69,,0.8,,,,,,11,2008,9.07,6.99,,24,
2008-10-21,,10,13.38,,,2.69,,0.8,,,,,,12,2008,8.86,6.9,,24,
2008-10-22,,10,11.76,,,2.69,,0.7,,,,,,11,2008,8.9,6.94,,24,
2008-10-23,,10,12,,,2.69,,0.7,,,,,,10,2008,8.84,6.86,,24,
2008-10-24,,10,12.18,,,2.69,,0.7,,,,,,10,2008,8.92,6.82,,24,
2008-10-27,,10,14.4,,,2.69,,0.7,,,,,,14,2008,8.75,7.02,,23,
2008-10-28,,10,12.88,,,2.69,,0.8,,,,,,12,2008,8.63,6.9,,22,
2008-10-29,,10,13.98,,,2.69,,0.8,,,,,,12,2008,8.68,7.1,,23,
2008-10-30,,10,13.66,,,2.69,,0.9,,,,,,13,2008,8.74,6.97,,23,
2008-10-31,,10,10.89,,,2.69,,0.9,,,,,,14,2008,8.76,7,,23,
2008-11-03,,11,9.29,,,2.69,,0.8,,,,,,12,2008,11.1,7,,22,
2008-11-04,,11,10.94,,,2.69,,0.9,,,,,,11,2008,10.39,6.97,,21,
2008-11-05,,11,9.84,0.73,6.98,2.69,,0.8,,,12,,,11,2008,9.81,6.87,,21.5,
2008-11-06,,11,9.75,,,2.69,,0.8,,,,,,11,2008,9.65,6.8,,21,
2008-11-07,,11,10.01,,,2.69,,0.8,,,,,,10,2008,9.39,6.72,,21.5,
2008-11-10,,11,12.34,,,2.69,,0.8,,,,,,11,2008,9.09,6.9,,22.5,
2008-11-12,,11,10.65,,,2.69,,0.8,,,,,,10,2008,9.03,6.91,,23,
2008-11-13,,11,9.51,,,2.69,,0.9,,,,,,10,2008,8.9,6.8,,23,
2008-11-14,,11,9.52,,,2.69,,0.9,,,,,,9,2008,8.76,6.89,,23,
2008-11-17,,11,10.75,,,2.69,,0.8,,,,,,11,2008,9.15,6.9,,22,
2008-11-18,,11,11.59,,,2.69,,0.8,,,,,,10,2008,9.06,6.85,,21.5,
2008-11-19,,11,10.22,,,2.69,,0.8,,,,,,11,2008,9,6.88,,22.5,
2008-11-20,,11,10.58,,,2.69,,0.7,,,,,,12,2008,9.06,6.7,,21,
2008-11-21,,11,10.68,,,2.69,,0.7,,,,,,11,2008,9,6.73,,22,
2008-11-24,,11,11.25,,,2.69,,0.8,,,,,,11,2008,9.01,6.83,,22,
2008-11-25,,11,10.33,,,2.69,,0.9,,,,,,11,2008,8.85,6.83,,22,
2008-11-26,,11,12.12,,,2.69,,0.9,,,,,,11,2008,9.32,6.97,,22,
2008-12-01,,12,27.89,,,2.69,,0.9,,,,,,40,2008,9.21,6.99,,21,
2008-12-02,,12,28.11,,,2.69,,0.9,,,,,,18,2008,8.95,6.98,,21,
2008-12-03,,12,26.73,,,2.69,,0.7,,,,,,14,2008,8.9,7.08,,20,
2008-12-04,,12,30.98,,,2.69,,0.7,,,32,,,14,2008,6.66,7.03,,20,
2008-12-05,,12,25.56,,,2.69,,0.7,,,,,,12,2008,9.86,7.23,,20,
2008-12-08,,12,28.25,,,2.69,,0.7,,,,,,16,2008,9.68,7.14,,20,
2008-12-09,,12,27.83,,,2.69,,0.7,,,,,,14,2008,9.12,7.14,,19,
2008-12-10,,12,25.54,0.29,,2.69,,0.8,,,,,,14,2008,9.03,7.16,,20,
2008-12-11,,12,28.24,,,2.69,,0.8,,,,,,13,2008,9.07,7.1,,20,
2008-12-12,,12,25.38,,,2.69,,0.8,,,,,,14,2008,9.04,7.24,,20,
2008-12-15,,12,22.8,,,2.69,,1.1,,,,,,19,2008,9.69,7.25,,20,
2008-12-16,,12,17.44,,,2.69,,1,,,,,,16,2008,9.24,7.12,,19,
2008-12-17,,12,21.56,,,2.69,,0.9,,,,,,17,2008,9.17,7.2,,19,
2008-12-18,,12,18.52,,,2.69,,0.8,,,,,,15,2008,9.67,7.05,,19,
2008-12-19,,12,16.39,,,2.69,,0.7,,,,,,17,2008,10.68,6.99,,18.5,
2008-12-22,,12,13.26,,,2.69,,0.7,,,,,,14,2008,10.53,7.07,,19,
